id,source_item_idx,scene_id,task_type,sft_initial_score,sft_final_score,sft_n_steps,sft_n_actions,env_n_steps,env_sum_reward,env_final_total_score,env_final_pos_score,env_final_ori_score,env_best_score,env_traj_success,env_invalid_actions,env_near_success_steps,env_near_success_bonus,env_collisions,success_path,done_at_step
sft_000000,0,0267_840790,absolute_positioning,0.306239,0.996775,4,18,1,20.598015069990034,0.4733146590789634,0.3753110988514002,0.9078243112561428,0.4733146590789634,True,0,1,0.46947722295478084,0,auto_term,1
sft_000001,1,0267_840790,absolute_positioning,0.306239,0.996775,3,14,1,20.598015069990034,0.47331465907896353,0.3753110988514003,0.9078243112561428,0.47331465907896353,True,0,1,0.4694772229547809,0,auto_term,1
sft_000006,6,0267_840790,absolute_positioning,0.364079,0.999351,3,13,1,20.629871420004037,0.5603324533514416,0.4642748442645358,0.9093724815336983,0.5603324533514416,True,0,1,0.48674447095810347,0,auto_term,1
sft_000007,7,0267_840790,absolute_positioning,0.364079,0.995104,4,20,1,20.629871420004037,0.5603324533514416,0.4642748442645358,0.9093724815336983,0.5603324533514416,True,0,1,0.48674447095810347,0,auto_term,1
sft_000012,12,0267_840790,absolute_positioning,0.322953,0.986095,3,13,1,20.606061924373876,0.49487343997924427,0.4001446582269359,0.8911993874861953,0.49487343997924427,True,0,1,0.47510181927284295,0,auto_term,1
sft_000014,14,0267_840790,absolute_positioning,0.322953,0.99421,3,13,1,20.606061924373876,0.49487343997924427,0.4001446582269359,0.8911993874861954,0.49487343997924427,True,0,1,0.47510181927284295,0,auto_term,1
sft_000015,15,0267_840790,absolute_positioning,0.322953,0.983313,3,14,1,20.606061924373876,0.494873439979244,0.4001446582269357,0.8911993874861953,0.494873439979244,True,0,1,0.47510181927284295,0,auto_term,1
sft_000017,17,0267_840790,absolute_positioning,0.322953,0.994471,5,21,1,20.606061924373876,0.49487343997924427,0.4001446582269359,0.8911993874861953,0.49487343997924427,True,0,1,0.47510181927284295,0,auto_term,1
sft_000019,19,0267_840790,absolute_positioning,0.322953,0.996707,5,19,1,20.606061924373876,0.49487343997924427,0.4001446582269359,0.8911993874861954,0.49487343997924427,True,0,1,0.47510181927284295,0,auto_term,1
sft_000020,20,0267_840790,absolute_positioning,0.415952,0.996839,4,20,1,20.650693369127612,0.6395243181665056,0.5526748777931918,0.9037464134319982,0.6395243181665056,True,0,1,0.49390721975617685,0,auto_term,1
sft_000021,21,0267_840790,absolute_positioning,0.415952,0.998973,3,14,1,20.650693369127612,0.6395243181665056,0.5526748777931918,0.9037464134319982,0.6395243181665056,True,0,1,0.49390721975617685,0,auto_term,1
sft_000022,22,0267_840790,absolute_positioning,0.415952,0.988392,5,21,1,20.650693369127612,0.6395243181665055,0.5526748777931918,0.903746413431998,0.6395243181665055,True,0,1,0.49390721975617685,0,auto_term,1
sft_000023,23,0267_840790,absolute_positioning,0.306239,0.993407,3,14,1,20.59684346816274,0.4718287432920944,0.375311098851399,0.899750423050545,0.4718287432920944,True,0,1,0.4690485790209203,0,auto_term,1
