id,source_item_idx,scene_id,task_type,sft_initial_score,sft_final_score,sft_n_steps,sft_n_actions,env_n_steps,env_sum_reward,env_final_total_score,env_final_pos_score,env_final_ori_score,env_best_score,env_traj_success,env_invalid_actions,env_near_success_steps,env_near_success_bonus,env_collisions,success_path,done_at_step
sft_000025,25,0267_840790,absolute_positioning,0.306239,0.996978,3,14,4,-0.37997836453048955,0.4718287432920948,0.37531109885139935,0.899750423050545,0.4718287432920948,False,3,0,0.046324442788936396,0,none,4
sft_000027,27,0267_840790,absolute_positioning,0.306239,0.994972,3,14,3,51.20281314132881,0.9949721669993414,0.9957838036453859,0.9937475560073648,0.9949721669993414,True,0,1,0.5310109273164222,0,auto_term,3
sft_000029,29,0267_840790,absolute_positioning,0.391476,0.989267,3,15,4,-0.03614173890441991,0.5053180374687537,0.7336322563010338,3.527017587216722e-12,0.594500218483462,False,2,0,0.19158354928083007,0,none,-1
sft_000030,30,0267_840790,absolute_positioning,0.391476,0.995322,5,23,6,-0.05049884651945008,0.5855930386643029,0.9491988548475065,1.8369245892669216e-12,0.5945002184834619,False,3,0,0.27178045244005467,0,none,-1
sft_000031,31,0267_840790,absolute_positioning,0.391476,0.995099,3,14,4,-0.26820372977071016,0.5945002184834619,0.5097769220475586,0.87486411116008,0.5945002184834619,False,3,0,0.1291332693030233,0,none,4
sft_000033,33,0267_840790,absolute_positioning,0.391476,0.994542,5,24,6,-0.03284620901007945,0.5957849441976661,0.984464826524009,1.9738471449758955e-05,0.5957849441976661,False,3,0,0.2813611007670016,0,none,-1
sft_000034,34,0267_840790,absolute_positioning,0.391476,0.995322,5,23,6,-0.050498846519449914,0.5855930386643029,0.9491988548475065,1.836924589266922e-12,0.594500218483462,False,3,0,0.2717804524400548,0,none,-1
sft_000035,35,0267_840790,absolute_positioning,0.356317,0.999384,3,13,4,-0.3265464302110655,0.5412291955351209,0.4518123160063446,0.8748641111600802,0.5412291955351209,False,3,0,0.0848533016913643,0,none,4
sft_000037,37,0267_840790,absolute_positioning,0.391476,0.995907,6,25,7,0.10524567842075216,0.7681026555861761,0.6817045601294666,0.9761104561374805,0.7681026555861761,False,4,1,0.48297736077813325,0,none,7
sft_000039,39,0267_840790,absolute_positioning,0.391476,0.993865,5,21,6,0.3052456784207535,0.7681026555861766,0.6817045601294673,0.9761104561374803,0.7681026555861766,False,3,1,0.48297736077813413,0,none,-1
